target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
www.gsaig.gov,gsaig.gov,.gov,false,https://www.gsaig.gov/,gsaig.gov,gov,www.gsaig.gov,true,200,text/html,true,true,General Services Administration,GSA Office of Inspector General,Executive,true,"[""gov"",""2020_eot"",""gov_man""]",,2024-07-27T02:25:02.422Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,,Drupal,,,true,,false,,"[""cdnjs.cloudflare.com"",""fonts.googleapis.com"",""fonts.gstatic.com"",""platform.twitter.com"",""stackpath.bootstrapcdn.com"",""syndication.twitter.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",8,"["".gsaig.gov""]",true,0.030961979166666667,220.5,"[""about"",""inspector"",""privacy"",""usa.gov""]","[""foia"",""usa.gov""]",,,GSA Office of Inspector General |,The Office of Inspector General (OIG),"gsaig, ig, fraud, whistleblower",,,,,,,,https://www.gsaig.gov/,en,"",true,true,false,https://www.gsaig.gov/robots.txt,true,200,text/plain,2027,,,false,false,https://www.gsaig.gov/sitemap.xml,false,404,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
8astars.fas.gsa.gov,gsa.gov,.gov,true,https://8astars.fas.gsa.gov/GWACPriceTool/priceFilter/create,gsa.gov,gov,8astars.fas.gsa.gov,true,200,text/html,true,true,General Services Administration,"GSA, IDI, ECAS II",Executive,true,"[""dap"",""omb_idea""]",true,2024-07-27T03:39:33.327Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,amazonaws.com,,,,true,,true,"{""agency"":""GSA""}","[""dap.digitalgov.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",3,"["".gsa.gov"",""8astars.fas.gsa.gov""]",true,0.008014330159505208,791.5,,,,,8(a) STARS III Pricing Tool,,,,,,,,,,,en,"",false,false,true,https://8astars.fas.gsa.gov/GWACPriceTool/robots.txt,false,404,text/html,,,,false,true,https://8astars.fas.gsa.gov/GWACPriceTool/sitemap.xml,false,404,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
www.sam.gov,sam.gov,.gov,true,https://sam.gov/content/home,sam.gov,gov,sam.gov,true,200,text/html,true,false,General Services Administration,"GSA, FAS, System for Award Management",Executive,false,"[""gov"",""2020_eot""]",,2024-07-27T04:27:57.946Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,cloudfront.net,,,,true,,true,"{""agency"":""GSA""}","[""ajax.googleapis.com"",""dap.digitalgov.gov"",""iae-prd-videos.s3.amazonaws.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".sam.gov"",""sam.gov""]",true,0.7410148437499999,1262.8,"[""about"",""foia"",""privacy""]","[""accessibility"",""freedom of information act"",""privacy policy""]",,,SAM.gov | Home,"SAM.gov The System for Award Management (SAM) is the Official U.S. Government system that consolidated the capabilities of CCR/FedReg, ORCA, and EPLS","SAM.gov,SAM, sam, System for Award Management, Official U.S. Government system, Award, award, news,CCR,FedReg,ORCA, EPLS,Gov awards",,,,,,,,,en,"",true,true,true,https://sam.gov/robots.txt,true,200,text/plain,39,5,,false,true,https://sam.gov/sitemap.xml,false,404,text/html,,,,0,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-checkbox"",""usa-current"",""usa-footer"",""usa-form"",""usa-header"",""usa-identifier"",""usa-input"",""usa-link"",""usa-list"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-search"",""usa-select"",""usa-skipnav"",""usa-sr-only""]",true,65,12,20,,0,97
federalistapp.18f.gov,18f.gov,.gov,true,https://pages.cloud.gov/,cloud.gov,gov,pages.cloud.gov,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""pulse""]",,2024-07-27T01:53:59.790Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,true,cloud.gov,,,,false,,true,"{""agency"":""GSA"",""subagency"":""TTS,Cloud.gov-Pages""}","[""dap.digitalgov.gov"",""www.googletagmanager.com""]",2,"[""pages.cloud.gov""]",true,0.00546196875,187.3,"[""about"",""fear"",""foia"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Pages,,,Pages compliantly hosts federal government websites.,"Pages expertly manages the backend work of deploying secure, compliant, and scalable government websites, allowing federal offices to focus on their content.",,,https://pages.cloud.gov/images/social-cards/facebook-1200x627.png,article,https://pages.cloud.gov,,en,"",false,true,true,https://pages.cloud.gov/robots.txt,true,200,text/plain,26,,,false,true,https://pages.cloud.gov/sitemap.xml,false,404,text/html,,,,20,0,0,0,"[""usa-banner"",""usa-banner-header"",""usa-banner-inner"",""usa-button"",""usa-button-white"",""usa-footer"",""usa-footer-contact-links"",""usa-footer-contact_info"",""usa-footer-logo"",""usa-footer-logo-img"",""usa-footer-medium"",""usa-footer-primary-content"",""usa-footer-secondary_section"",""usa-grid"",""usa-header"",""usa-header-basic"",""usa-identifier"",""usa-link"",""usa-logo"",""usa-logo-text"",""usa-menu-btn"",""usa-nav"",""usa-nav-close"",""usa-nav-container"",""usa-nav-link"",""usa-nav-primary"",""usa-navbar"",""usa-overlay"",""usa-width-one-fourth"",""usa-width-one-half"",""usa-width-one-third""]",false,40,4,20,,0,84
www.ecpic.gov,ecpic.gov,.gov,false,https://digital.gov/services/folio/,digital.gov,gov,digital.gov,true,200,text/html,false,false,General Services Administration,"GSA, FAS, ECPIC",Executive,true,"[""gov""]",,2024-07-27T01:57:57.472Z,completed,execution_context_destroyed,completed,completed,completed,completed,unknown_error,completed,true,,cloud.gov Pages,,,true,,true,"{""ver"":""true"",""agency"":""GSA"",""subagency"":""TTS""}","[""api.govdelivery.com"",""content.govdelivery.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""public.govdelivery.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",8,"["".digital.gov""]",true,0.00047328442382812497,289.5,"[""about"",""fear"",""foia"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",,,Folio – Digital.gov,"Folio is a web-based, government-owned fee-for-service technology solution that federal agencies use to support their internal Portfolio Management, IT Capital Planning, and IT Governance processes to meet their external reporting requirements to the Office of Management and Budget (OMB).","digital, government, technology, civic-tech",Folio,"Folio is a web-based, government-owned fee-for-service technology solution that federal agencies use to support their internal Portfolio Management, IT Capital Planning, and IT Governance processes to meet their external reporting requirements to the Office of Management and Budget (OMB).",,,https://s3.amazonaws.com/digitalgov/digitalgov-2022-card-v3.png,article,https://digital.gov/services/folio/,,en-US,"",true,false,false,https://www.ecpic.gov/robots.txt,false,404,text/html,,,,false,false,https://www.ecpic.gov/sitemap.xml,false,404,text/html,,,,20,0,40,0,"[""usa-accordion"",""usa-anchor"",""usa-banner"",""usa-breadcrumb"",""usa-button"",""usa-current"",""usa-footer"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-in-page-nav"",""usa-in-page-nav-container"",""usa-input"",""usa-link"",""usa-list"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-search"",""usa-sign-up"",""usa-skipnav"",""usa-sr-only""]",true,60,15,20,,0,155
content-guide.18f.gov,18f.gov,.gov,true,https://guides.18f.gov/content-guide/,18f.gov,gov,guides.18f.gov,true,200,text/html,true,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""pulse"",""omb_idea""]",true,2024-07-27T05:56:35.452Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloud.gov,cloud.gov Pages,,,true,true,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""dap.digitalgov.gov"",""unpkg.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",4,"["".18f.gov""]",true,0.004326,265.4,"[""about"",""fear"",""foia"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",true,true,About this guide | 18F Content Guide,"",,About this guide | 18F Content Guide,"",,,,article,/content-guide/,/content-guide/,en,"",true,false,true,https://guides.18f.gov/content-guide/robots.txt,false,404,text/html,,,,false,true,https://guides.18f.gov/content-guide/sitemap.xml,false,404,text/html,,,,0,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-current"",""usa-footer"",""usa-header"",""usa-icon"",""usa-identifier"",""usa-input"",""usa-layout-docs"",""usa-layout-docs-sidenav"",""usa-link"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-prose"",""usa-search"",""usa-section"",""usa-sidenav"",""usa-skipnav"",""usa-sr-only""]",true,45,1,20,,0,66
citizenscience.gov,citizenscience.gov,.gov,true,https://www.citizenscience.gov/#,citizenscience.gov,gov,www.citizenscience.gov,true,200,text/html,true,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,true,"[""gov"",""pulse"",""omb_idea""]",true,2024-07-27T03:34:00.160Z,completed,completed,completed,completed,completed,completed,completed,completed,false,,cloud.gov Pages,,,true,true,true,"{""agency"":""GSA"",""subagency"":""""}","[""dap.digitalgov.gov"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",4,"["".citizenscience.gov""]",true,0.00054275732421875,520.9,"[""about""]","[""accessibility""]",true,true,CitizenScience.gov,CitizenScience.gov is an official government website designed to accelerate the use of crowdsourcing and citizen science across the U.S. government.,,CitizenScience.gov,CitizenScience.gov is an official government website designed to accelerate the use of crowdsourcing and citizen science across the U.S. government.,,,https://www.citizenscience.gov/assets/img/hero-image.jpg,website,https://www.citizenscience.gov/,https://www.citizenscience.gov/,en,"",true,false,false,https://citizenscience.gov/robots.txt,false,404,text/html,,,,false,false,https://citizenscience.gov/sitemap.xml,false,404,text/html,,,,20,0,0,0,"[""usa-accordion"",""usa-accordion-button"",""usa-accordion-content"",""usa-banner"",""usa-banner-button"",""usa-banner-button-text"",""usa-banner-content"",""usa-banner-guidance-gov"",""usa-banner-guidance-ssl"",""usa-banner-header"",""usa-banner-icon"",""usa-banner-inner"",""usa-button"",""usa-end-row"",""usa-footer"",""usa-footer-logo"",""usa-footer-logo-img"",""usa-footer-medium"",""usa-footer-secondary_section"",""usa-grid"",""usa-grid-full"",""usa-header"",""usa-header-basic"",""usa-link-rss"",""usa-link-twitter"",""usa-link-youtube"",""usa-logo"",""usa-logo-text"",""usa-media_block-body"",""usa-media_block-img"",""usa-menu-btn"",""usa-nav"",""usa-nav-close"",""usa-nav-container"",""usa-nav-link"",""usa-nav-primary"",""usa-nav-submenu"",""usa-navbar"",""usa-overlay"",""usa-search"",""usa-search-small"",""usa-section"",""usa-skipnav"",""usa-sr-only"",""usa-width-one-half"",""usa-width-one-third"",""usa-width-one-whole"",""usa-width-two-thirds"",""usa-width-whole""]",false,40,8,20,v1.4.2,100,188
tams.gsa.gov,gsa.gov,.gov,false,https://tams.gsa.gov/login,gsa.gov,gov,tams.gsa.gov,true,200,text/html,true,true,General Services Administration,"GSA, IDI, ECAS II",Executive,false,"[""dap"",""omb_idea""]",true,2024-07-27T03:36:27.225Z,completed,completed,completed,completed,completed,completed,completed,completed,true,amazonaws.com,,,,true,true,true,"{""agency"":""GSA""}","[""cdnjs.cloudflare.com"",""dap.digitalgov.gov"",""gov1.siteintercept.qualtrics.com"",""www.google-analytics.com"",""www.googletagmanager.com"",""zn8v1stxusrwwcxnz-cemgsa.gov1.siteintercept.qualtrics.com""]",6,"["".gsa.gov"",""tams.gsa.gov""]",true,0.028423266927083333,663.599,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",false,true,TAMS (Transportation Audits Management System),,,,,,,,,,,en,"",true,true,false,https://tams.gsa.gov/robots.txt,true,200,text/plain,67,,,true,false,https://tams.gsa.gov/sitemap.xml,true,200,text/html,7556,0,0,0,0,0,0,"[""usa-font"",""usa-footer"",""usa-identifier"",""usa-link""]",false,25,0,0,,0,25
epayb.fas.gsa.gov,gsa.gov,.gov,false,https://epayb.fas.gsa.gov/epay/epay/,gsa.gov,gov,epayb.fas.gsa.gov,true,200,text/html,true,true,General Services Administration,"GSA, IDI, ECAS II",Executive,true,"[""dap"",""pulse"",""omb_idea""]",false,2024-07-27T02:21:56.969Z,completed,page_frame_not_ready,completed,completed,completed,completed,completed,completed,true,,,,,true,true,true,"{""agency"":""GSA""}","[""dap.digitalgov.gov"",""global.oktacdn.com"",""search.usa.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".gsa.gov""]",false,0.014439583333333334,1906.2,"[""about"",""foia"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",true,true,EPAY Login,,,,,,,,,,,en,"",false,false,false,https://epayb.fas.gsa.gov/robots.txt,false,404,text/html,,,,false,false,https://epayb.fas.gsa.gov/sitemap.xml,false,404,text/html,,,,0,0,0,0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-identifier"",""usa-link"",""usa-search"",""usa-sr-only""]",true,35,5,20,v3.5.0,100,160
servicedesk.gsa.gov,gsa.gov,.gov,true,https://secureauth.gsa.gov/SecureAuth22/?SAMLRequest=nVPBbqMwEP0V5HsIddilsUIklmi1kbpdlNAe9uaYIbUENusxSfr3awhtODRRVYmDNfNm5s17wwJ5XdGGJa19URv41wJa71RXCtk5E5PWKKY5SmSK14DMCrZNfj8w6gesMdpqoSviJYhgrNQq1QrbGswWzEEKeNo8xOTF2gbZdLpH7uM5rvRxeKEvdE28lZssFe9aXAoQRGuAO3J%2BV7vXh1GIzoj3UxsBPfmYlLxCIN56FZPtY0pBzHhU7MJvEEacinkZhHRehPc7mM1pUDogZhxRHuBSitjCWqHlysaEBjScBNGERnkQMfeFkf89iv4SLxvW%2FiFVIdX%2Btka7MwjZrzzPJtmfbd43OMgCzKNDf06eZzDYS%2BNakuWiN4f1fM3Yr9tU%2BJtJZHld4cV03HwY1bCO6nqV6UqKVy%2BpKn1MXZ119K1poXei5vb6%2FDv%2Fro%2FIYlL2UAY1l1VSFAYQyfR90HCFUPS2unOycLJequuGG4mdBHDiwr6LMIallVtxA%2BWXJLkJE0x0vV24O5qjNkV3BCAcz9xwhY029k25jxgth%2BSV%2FS7p8Z%2B4%2FA8%3D&RelayState=https%3A%2F%2Fgsa.servicenowservices.com,gsa.gov,gov,secureauth.gsa.gov,true,200,text/html,true,false,General Services Administration,"GSA, IDI, ECAS II",Executive,true,"[""pulse""]",,2024-07-27T07:08:04.835Z,completed,completed,completed,completed,execution_context_destroyed,completed,completed,completed,false,,,secureauth,"["">Forgot Password</a>""]",false,,false,,"[""gsa.servicenowservices.com""]",1,"[""secureauth.gsa.gov""]",true,,,,,true,true,ServiceNow - MFA,,,,,,,,,,,en,"",false,false,false,https://servicedesk.gsa.gov/robots.txt,false,404,text/html,,,,false,false,https://servicedesk.gsa.gov/sitemap.xml,false,404,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
contracting-cookbook.18f.gov,18f.gov,.gov,true,https://github.com/18F/contracting-cookbook,github.com,com,github.com,true,200,text/html,false,false,General Services Administration,"GSA,FAS,Technology Transformation Service",Executive,false,"[""pulse""]",,2024-07-27T02:22:32.045Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,,,,true,,false,,"[""api.github.com"",""avatars.githubusercontent.com"",""collector.github.com"",""github.githubassets.com""]",4,"["".github.com"",""github.com""]",true,0.0016725693359374999,181.199,"[""privacy""]",,true,true,GitHub - 18F/contracting-cookbook: Digital Contracting Cookbook,Digital Contracting Cookbook. Contribute to 18F/contracting-cookbook development by creating an account on GitHub.,,GitHub - 18F/contracting-cookbook: Digital Contracting Cookbook,Digital Contracting Cookbook. Contribute to 18F/contracting-cookbook development by creating an account on GitHub.,,,https://opengraph.githubassets.com/fcd698caaf634c28c762d56ca7f6e81eceead2b3b8fbbf37b7669cc187e9a321/18F/contracting-cookbook,object,https://github.com/18F/contracting-cookbook,https://github.com/18F/contracting-cookbook,en,"",true,false,true,https://github.com/18F/contracting-cookbook,true,200,text/html,,,,false,true,https://github.com/18F/contracting-cookbook,true,200,text/html,,,,0,0,0,0,,false,0,0,0,,0,0
www.afadvantage.gov,afadvantage.gov,.gov,true,https://www.afadvantage.gov/advantage/ws/main/start_page?store=AIRFORCE,afadvantage.gov,gov,www.afadvantage.gov,true,200,text/html,true,true,General Services Administration,"GSA, FAS, Advantage",Executive,true,"[""gov"",""dap""]",,2024-07-27T01:00:51.099Z,completed,execution_context_destroyed,completed,completed,completed,completed,unknown_error,completed,false,,,,,false,,true,"{""agency"":""GSA""}","[""dap.digitalgov.gov"",""fonts.googleapis.com"",""fonts.gstatic.com"",""gsasolutionssecure.gsa.gov"",""img.en25.com"",""maxcdn.bootstrapcdn.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",8,"["".afadvantage.gov"",""www.afadvantage.gov""]",true,0.15055125,1522.099,"[""foia"",""usa.gov""]","[""accessibility"",""foia"",""privacy policy"",""usa.gov""]",,,Login,GSA Advantage is an online shopping and ordering system that provides access to thousands of contractors with millions of products and services.,"GSA Advantage, GSA, Advantage, Shopping, Contractors, General Service Administration, Products, Services",,,,,,,,,en,"",false,true,false,https://www.afadvantage.gov/robots.txt,true,200,text/plain,72,,,false,false,https://www.afadvantage.gov/sitemap.xml,false,404,text/html,,,,0,0,0,0,"[""usa-accordion"",""usa-alert"",""usa-alert-body"",""usa-alert-content"",""usa-alert-info"",""usa-banner"",""usa-identifier"",""usa-link"",""usa-list-item""]",false,25,0,0,,0,25
notify.gov,notify.gov,.gov,true,https://beta.notify.gov/,notify.gov,gov,beta.notify.gov,true,200,text/html,true,false,General Services Administration,TTS Public Benefits Studio,Executive,true,"[""gov""]",,2024-07-27T03:34:13.511Z,completed,completed,completed,completed,completed,completed,completed,completed,true,cloudfront.net,,,"["">Sign In<""]",false,,true,"{""agency"":""GSA"",""subagency"":""TTS""}","[""dap.digitalgov.gov"",""gov-bam.nr-data.net"",""js-agent.newrelic.com"",""www.google-analytics.com"",""www.googletagmanager.com""]",5,"["".notify.gov"",""beta.notify.gov""]",true,0.0000752705078125,250.1,"[""about"",""foia"",""usa.gov""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy"",""usa.gov""]",true,true,Notify.gov,Reach people where they are with a text message platform built just for government,,Notify.gov,Reach people where they are with a text message platform built just for government,,,/static/images/notify-og-image.png,,,,en,"",true,false,true,https://beta.notify.gov/robots.txt,false,404,text/html,,,,false,true,https://beta.notify.gov/sitemap.xml,false,404,text/html,,,,20,0,40,0,"[""usa-accordion"",""usa-banner"",""usa-body"",""usa-button"",""usa-button-group"",""usa-flag-logo"",""usa-footer"",""usa-header"",""usa-hero"",""usa-identifier"",""usa-link"",""usa-logo"",""usa-nav"",""usa-nav-container"",""usa-navbar"",""usa-skipnav"",""usa-sr-only""]",true,45,1,20,v3.8.1,100,226
